id,name,duration,artist_id,artist_name,album_id,album_name,releasedate,lang,vocalinstrumental,gender,acousticelectric,speed,genres,instruments,vartags,rate_downloads_total,rate_listened_total,playlisted,favorited,likes,dislikes,avgnote
1093608,Strictly Luxury,268,378695,Lilly Wolf,130347,This Painted Life,2014-01-05,en,vocal,female,electric,medium,"pop, electronic, dance","synthesizer, drums","energetic, acoustic, vocal, voice",164046,1624351,476,300,8,2,8.0
1093609,Jealousy,222,378695,Lilly Wolf,130347,This Painted Life,2014-01-05,en,vocal,female,electric,medium,"pop, dance","synthesizer, drums","energetic, acoustic, vocal, voice",167751,1584728,353,200,12,2,8.0
1093613,Disaster,269,378695,Lilly Wolf,130349,Play Loud,2014-01-06,en,vocal,female,electric,veryhigh,"pop, dance, synthpop","synthesizer, drums","acoustic, vocal, fast, voice",112380,1464803,277,150,10,2,8.0
1093614,The Devil You Know,185,378695,Lilly Wolf,130349,Play Loud,2014-01-06,en,vocal,female,electric,medium,"pop, dance, synthpop","synthesizer, drums","energetic, acoustic, vocal, voice",135598,2067941,486,270,25,4,8.0
1093615,Everybody On Your Block,255,378695,Lilly Wolf,130349,Play Loud,2014-01-06,en,vocal,female,electric,medium,"pop, dance, synthpop","synthesizer, drums","energetic, acoustic, vocal, voice",270749,1484779,396,241,11,1,8.0
1093617,Love Too Serious,264,378695,Lilly Wolf,130349,Play Loud,2014-01-06,en,vocal,female,electric,medium,"pop, dance, synthpop","synthesizer, drums","energetic, acoustic, vocal, voice",386816,1659776,307,190,13,2,8.0
1093792,Day Free,197,440692,JekK,130370,One Day,2014-01-06,en,instrumental,male,electric,medium,"pop, dubstep, electronic",synthesizer,"melancholic, energetic",851960,3576157,1367,804,168,7,8.1429
1093793,Love you Don't go,182,440692,JekK,130370,One Day,2014-01-06,en,vocal,male,electric,medium,"dance, electronic, pop",synthesizer,"love, happy, acoustic, voice",78524,959124,778,486,62,5,8.4286
1093794,Five O'Clock,140,440692,JekK,130370,One Day,2014-01-06,en,vocal,male,electric,medium,"pop, electronic","piano, synthesizer","love, happy, acoustic, voice",364446,2741362,1124,669,135,12,8.7143
1093795,Reach the Stars,160,440692,JekK,130370,One Day,2014-01-06,en,vocal,male,electric,medium,"pop, electronic","piano, synthesizer","happy, acoustic, vocal, voice",110533,1280445,568,338,27,3,8.0
1093987,Sweet,214,433610,Tamara Laurel,130395,Sweet,2014-01-07,en,vocal,female,acoustic,medium,"country, pop, folk","strings, slideguitar","ballad, acoustic, vocal, voice",459960,1734559,1585,937,295,11,8.3
1095299,Street Boyz,305,440512,ProleteR,130585,Feeding The Lions EP,2014-01-13,,instrumental,,,medium,"electronic, swing",,"energetic, jazzy",7093,187577,189,101,6,0,8.0
1095300,Romance (Int.),106,440512,ProleteR,130585,Feeding The Lions EP,2014-01-13,,instrumental,,,medium,"electronic, swing",,"energetic, jazzy",5119,162608,231,132,7,0,8.3333
1095788,Inspiration (piano with strings),240,375935,Akashic Records,130656,Inspiration (piano with strings),2014-01-16,,instrumental,neutral,electric,medium,"musicbed, production","piano, strings","motivational, film, cinematic, neutral",115859,339781,1988,1077,14,0,6.0
1097943,Turn The Lights On,162,7063,Fresh Body Shop,130945,Turn The Lights On,2014-01-25,en,vocal,male,electric,high,"pop, indie, electronic",,"acoustic, energetic, vocal, voice",91806,854342,261,135,42,2,8.6667
1098831,Oh Laura,157,437812,Ben K Adams,131080,The Compilation,2014-01-29,en,instrumental,male,electric,medium,"rock, folk","electricguitar, drums","love, laura",292656,1025842,408,256,46,0,9.0
1099699,High Hopes,396,437152,TheBlackParrot,131214,Identity EP,2014-02-01,,instrumental,,,medium,"electronic, house, dance",,,112266,444127,647,374,87,1,8.0
1099703,Divergence (Remastered VIP),385,437152,TheBlackParrot,131214,Identity EP,2014-02-01,,instrumental,,,medium,"electronic, house, dance",,,2734881,1819497,2750,1635,471,27,8.4286
1100,En attendant d'aller sur Mars,308,5,Both,174,En attendant d'aller sur Mars...,2005-05-31,en,vocal,male,electric,medium,rock,,"acoustic, vocal, voice",23936,60359,1513,1320,1,0,4.0
1100505,Anyway - Produced by J. Glaze,214,357359,Kellee Maize,131319,The 5th Element (2014),2014-02-05,,vocal,female,electric,medium,"hiphop, rap, pop",,"acoustic, vocal, voice, neutral, beyonce",418913,1625364,866,537,51,8,8.4286
1100506,Gotta Love Me - Produced by Golden Day,258,357359,Kellee Maize,131319,The 5th Element (2014),2014-02-05,en,vocal,female,electric,medium,"hiphop, rap",,"acoustic, energetic, vocal, voice, neutral",280952,928800,601,321,41,3,8.2
1100738,Lonely,253,441585,The.madpix.project,131344,Lonely,2014-02-06,,vocal,male,,medium,electronic,synthesizer,"peaceful, groovy, vocal, voice",25413,991555,196,107,10,0,7.6667
1101,Axel,293,5,Both,174,En attendant d'aller sur Mars...,2005-05-31,fr,vocal,female,electric,medium,"pop, rock",,"acoustic, vocal, voice",42851,63650,1504,1324,1,0,0.0
1102225,One Touch Of Blue,222,336871,Régis V. Gronoff,131552,One Touch Of Blue,2014-02-11,,instrumental,,,medium,"jazz, chillout",piano,loungejazz,12511,575511,163,91,1,0,8.0
1103000,Lollita Don't Let Me Go feat. Youngbirdy,208,368292,Lollita,131648,Don't Let Me Go,2014-02-13,en,vocal,male,,medium,"pop, rnb",,"vocal, sexy, voice, neutral, lollita",1698582,3837219,814,417,107,12,8.0
1103309,The sun gives,388,415317,Torments Of My Life,131700,THE SUN GIVES,2014-02-15,,instrumental,,,medium,"pop, corporate",guitar,"advertising, motivational, happy",66794,388006,1381,577,2,0,6.8
1103966,Never get enough,281,441585,The.madpix.project,131767,Never get enough,2014-02-17,,instrumental,female,electric,medium,"dance, electronic, edm","sampler, synthesizer",clubdance,19836,827645,358,213,16,1,8.6667
1103980,The One I Waited For,281,442010,Anydoll,131774,Electric Heart,2014-02-17,en,vocal,male,,medium,"pop, rock, electrorock",,"vocal, voice, malevocal",21924,457238,72,40,8,0,8.0
1106485,Moonlight Jazz,221,438966,Robert80z,132126,"Jazz Songs, Vol. 1",2014-02-28,,instrumental,,,medium,"jazzfusion, jazz, flamenco","classicalguitar, strings","lounge, upbeat, jazzblues",17837,179810,174,83,11,0,7.3333
1106764,Teeth,138,361297,Bralitz,132217,Misc.,2014-03-03,,vocal,male,,medium,folk,"acousticguitar, strings","energetic, vocal, voice",7895,224524,31,15,0,0,7.0
1107251,On The Beach,228,339779,Jonay,132225,On The Beach,2014-03-03,en,vocal,male,,medium,"rap, hiphop","piano, electricguitar","happy, love, summer, voice, storytelling",218705,799683,1022,540,81,13,9.3846
1107585,Thanksgiving,178,361297,Bralitz,132266,Falcon and the Featherweights,2014-03-04,en,vocal,male,,medium,"rock, folk, surfrock","electricguitar, electroamplified","vocal, voice, jazzmanouche",5271,141161,90,47,0,0,8.0
1107586,Cyanide Surprise,127,361297,Bralitz,132266,Falcon and the Featherweights,2014-03-04,en,vocal,male,,medium,"rock, folk, indie",,"vocal, voice, beatlesque",11387,252537,102,61,0,0,8.0
1107633,My Baby,235,441907,Ed Shulzhevsky,132279,And only about love ,2014-03-04,,vocal,male,,medium,pop,"electricguitar, electroamplified","vocal, energetic, upbeat, voice, modern",20610,176295,37,20,0,0,8.0
1107634,Me and You,224,441907,Ed Shulzhevsky,132279,And only about love ,2014-03-04,,vocal,male,,medium,pop,"bass, electricguitar","energetic, vocal, upbeat, voice, modern",18800,169277,27,17,0,0,8.0
1107638,100 Minutes,188,441907,Ed Shulzhevsky,132279,And only about love ,2014-03-04,,vocal,male,,medium,pop,"bass, drums","vocal, energetic, upbeat, voice, modern",8597,165109,25,15,1,1,8.0
1107639,I Will Teach You How to Fly,226,441907,Ed Shulzhevsky,132279,And only about love ,2014-03-04,,vocal,male,,medium,pop,"bass, electricguitar","vocal, energetic, upbeat, voice, modern",10507,163127,24,11,1,0,8.0
1108306,Engine,300,442526,InShape,132373,REVERSIBLE,2014-03-10,,instrumental,,,medium,,,,74191,422560,504,288,79,8,7.6
1108307,Premium,239,442526,InShape,132373,REVERSIBLE,2014-03-10,,vocal,,,medium,electronic,,"vocal, voice",35138,313672,361,226,10,1,7.75
1108495,I wanna Be,152,442541,Quentin Hannappe,132390,I Wanna Be,2014-03-08,fr,vocal,male,,medium,"world, folk, reggae","bass, cajon","vocal, happy, voice",472749,715036,1640,932,277,11,8.6667
1108554,Do not blink,166,442559,Xytum,132409,Do Not Blink EP,2014-03-08,,vocal,male,electric,high,"electronic, dubstep, spokenword","drums, percussion","dark, horror, acoustic, voice, imaginary",52264,325383,811,545,47,2,8.0
1110278,No Angel,198,442781,NaTtA,132671,C`est La Vie,2014-03-16,,vocal,female,,medium,"folk, blues, pop",,"vocal, voice",18758,144157,484,282,27,0,7.2
1110279,C'est La Vie,191,442781,NaTtA,132671,C`est La Vie,2014-03-16,en,vocal,female,,medium,"pop, jazz",,"vocal, voice, neutral",365794,1732349,1407,882,135,4,7.7143
111040,Mit der Schaufel aufs Ei,200,337368,Coehn&Foehrb,13941,Mit der Schaufel auf's Ei,2007-11-26,en,vocal,male,electric,medium,"hiphop, rap",,"acoustic, vocal, explicit, voice",58093,342045,305,162,3,2,8.0
1111313,Behind The Walls,286,442829,Non Camera,132736,Behind the walls,2014-03-17,en,vocal,male,electric,medium,"pop, rock, indie","piano, electricguitar","acoustic, vocal, voice, pianorock",80256,1105074,229,117,11,1,7.0
1111314,Sky Lantern,268,442829,Non Camera,132736,Behind the walls,2014-03-17,en,vocal,male,electric,medium,"pop, indie, rock","piano, synthesizer","ballad, acoustic, vocal, voice, pianorock",34840,846007,212,113,14,0,7.6667
1111315,To Be Alive,240,442829,Non Camera,132736,Behind the walls,2014-03-17,en,vocal,male,electric,medium,"pop, rock, indie","piano, synthesizer","ballad, acoustic, vocal, voice",110430,821167,221,126,15,2,8.0
1111548,Bad Chick,300,441585,The.madpix.project,132764,Bad Chick,2014-03-18,en,vocal,female,electric,medium,"dance, electronic, edm","drums, synthesizer","acoustic, vocal, energetic, uptempo, voice",626276,4855296,1933,1242,149,11,8.6154
1112064,I Miss You,259,365810,Olga Zhilkova,132811,I Miss You,2014-03-19,en,vocal,female,electric,medium,rock,,"romantic, acoustic, vocal, voice",176450,1763972,173,92,14,1,8.0
1113648,Job Done,153,341323,SONIC MYSTERY,132999,SUN BELIEVER,2014-03-23,,instrumental,,,medium,"jazz, funk","synthesizer, flute","lounge, peaceful, sexy",16128,667481,77,25,1,0,8.0
1114663,LSD (instrumental),208,353958,Kate Orange,133204,Instrumentals,2014-03-29,,instrumental,neutral,electric,medium,"electronic, pop",,"action, nudisco",22989,235036,438,303,2,0,8.0
1116682,Comfort of Comforters [prod. Larry Legend],205,389940,Jus Daze,133413,Walk Twice As Hard,2014-04-05,,vocal,male,,medium,"hiphop, rap","bass, sampler","vocal, voice, jusdaze",22479,188142,242,131,4,2,8.6667
1117717,Sweetness,165,443173,FJGI,133557,So Sweet As You,2014-04-09,,instrumental,neutral,electric,medium,,,,7011,250190,39,12,0,0,8.0
1118117,Eugeny Karpenko - Tixaya,349,343607,Tunguska Electronic Music Society,133613,Tunguska Chillout Grooves Vol. 11,2014-04-11,,instrumental,neutral,electric,medium,,,,15049,270628,313,217,3,0,8.5
1118119,Jane Ray - Lullaby of Rain,319,343607,Tunguska Electronic Music Society,133613,Tunguska Chillout Grooves Vol. 11,2014-04-11,,instrumental,,,medium,,,,26318,225156,357,240,2,0,8.0
1118121,Baldych - Lunar Path,352,343607,Tunguska Electronic Music Society,133613,Tunguska Chillout Grooves Vol. 11,2014-04-11,,instrumental,neutral,electric,low,"ambient, filmscore",synthesizer,"space, sentimental, dreamy",37198,286147,727,510,3,0,9.0
1118124,Baldych - New Life,268,343607,Tunguska Electronic Music Society,133613,Tunguska Chillout Grooves Vol. 11,2014-04-11,,instrumental,,,medium,,,,24181,291473,264,166,1,0,8.0
1119018,I Want To Tell You,264,6615,The Verandas,133737,Deep Down,2014-04-15,en,vocal,male,electric,medium,"rock, pop, indiepop","electricguitar, drums","acoustic, vocal, summer, voice, feelings",12658,344816,95,57,2,0,8.0
1119019,The Biggest Thing,291,6615,The Verandas,133737,Deep Down,2014-04-15,en,vocal,male,electric,medium,rock,"electricguitar, drums","acoustic, vocal, love, voice, big",12862,200352,89,50,2,0,8.0
1119024,Lemon Pop,192,6615,The Verandas,133737,Deep Down,2014-04-15,,vocal,male,electric,medium,"rock, indiepop","electricguitar, drums","acoustic, vocal, energetic, voice",284240,2086579,666,428,5,0,9.0
11196,Hypnotising,251,1679,SpatzAttack,1661,Project 5,2006-04-13,,instrumental,,,medium,,,,5283,222734,574,438,7,1,8.0
1119654,Love is a Journey,186,443445,Robert Avellanet,133798,Heart & Soul,2014-04-17,en,vocal,male,electric,medium,"pop, rock","drums, guitar","love, happy, romantic, voice",288378,1345153,851,534,20,0,8.75
1119655,The Limit,235,443445,Robert Avellanet,133798,Heart & Soul,2014-04-17,en,vocal,male,electric,medium,"pop, jazzfunk, rock","electricguitar, drums","acoustic, vocal, voice, soulpop",87061,924480,193,109,7,0,8.0
1119656,Love Will Break the Walls,248,443445,Robert Avellanet,133798,Heart & Soul,2014-04-17,en,vocal,male,electric,medium,"pop, rnb, rock","electricguitar, drums","romantic, love, acoustic, voice, soulpop",115812,863579,223,130,5,0,8.0
1119657,When I Have You,226,443445,Robert Avellanet,133798,Heart & Soul,2014-04-17,,vocal,male,,medium,"rock, pop","drums, synthesizer","vocal, voice, soulpop",107073,640127,228,128,2,0,8.0
1119658,I'm So Glad,222,443445,Robert Avellanet,133798,Heart & Soul,2014-04-17,,vocal,male,,medium,"folk, pop","acousticguitar, synthesizer","happy, vocal, voice",88004,777292,329,205,2,0,8.0
1119659,The One and Only,239,443445,Robert Avellanet,133798,Heart & Soul,2014-04-17,,vocal,male,,medium,"pop, disco, funk","electricguitar, drums","vocal, voice, discofunk",84041,917556,156,87,2,2,8.0
1119660,Shine Your Light,229,443445,Robert Avellanet,133798,Heart & Soul,2014-04-17,,vocal,male,,medium,"funk, pop","electricguitar, drums","vocal, emotional, voice, soulfunk",109255,712341,428,246,7,1,8.25
1119677,Heart and Soul,265,443445,Robert Avellanet,133798,Heart & Soul,2014-04-17,,vocal,male,,medium,"pop, jazz, jazzfusion","electricguitar, drums","vocal, voice, jazzpop",67888,632175,140,70,1,0,8.0
1119686,California Moon,235,443445,Robert Avellanet,133798,Heart & Soul,2014-04-17,,vocal,male,,medium,pop,"strings, piano","vocal, ballad, voice, slowtempo",136816,1021849,350,190,11,1,8.0
1119687,I Was Born For You,272,443445,Robert Avellanet,133798,Heart & Soul,2014-04-17,,vocal,male,,medium,"pop, christian, jazz","bass, drums","vocal, voice, slowtempo",119893,677312,238,123,6,2,8.0
1119969,Summer at Night,220,416786,Café Del Chillia,133851,Summer at Night,2014-04-18,,instrumental,,,medium,"chillout, electronic, house",,happy,45526,757853,363,195,6,0,8.0
1120,Jaoranary,218,163,Abdou Day,175,Libre,2005-06-10,,vocal,,,medium,reggae,,"happy, vocal, voice",12486,283086,530,338,4,0,9.0
1120088,Sexdrugsandrocknroll,233,370143,The Easton Ellises,133864,EP: TWO,2014-04-18,,vocal,female,,medium,"rock, pop, indie","electroamplified, synthesizer","energetic, vocal, voice, dancerock",132936,390734,617,366,112,10,8.375
1120091,Ersatz,268,370143,The Easton Ellises,133864,EP: TWO,2014-04-18,,vocal,male,electric,medium,"rock, indie, pop","electroamplified, electricguitar","energetic, acoustic, vocal, voice, dancerock",11308,219653,321,204,10,1,9.4286
1121393,Cruel Romance,186,443553,Marco Margna,134004,Marco Margna Music Library 1,2014-04-23,en,vocal,male,electric,medium,"pop, electronic, dance",synthesizer,"acoustic, vocal, love, voice, filmsoundtrack",21135,351942,52,27,1,0,8.0
1121394,You're Always With Me,163,443553,Marco Margna,134004,Marco Margna Music Library 1,2014-04-23,en,vocal,male,electric,medium,"pop, indie, filmscore","electricguitar, bongo","acoustic, vocal, peaceful, voice, neutral, missing",105622,662121,107,73,1,0,8.3333
1121395,Demon,207,443553,Marco Margna,134004,Marco Margna Music Library 1,2014-04-23,en,vocal,male,,medium,"pop, rnb, downtempo",synthesizer,"vocal, film, urban, voice, commercials",96533,655724,79,49,1,1,8.0
1121396,Give Me a Change,202,443553,Marco Margna,134004,Marco Margna Music Library 1,2014-04-23,en,vocal,female,electric,medium,"pop, dance, ambient","synthesizer, piano","acoustic, vocal, sad, voice, vocals",129539,758426,126,80,4,1,8.0
1121397,When You Are Gone,184,443553,Marco Margna,134004,Marco Margna Music Library 1,2014-04-23,en,vocal,male,electric,medium,"pop, dance, singersongwriter",synthesizer,"acoustic, energetic, vocal, voice, neutral, lonelyness",114093,655162,127,71,1,0,8.0
1121398,Seven Billion People and You,233,443553,Marco Margna,134004,Marco Margna Music Library 1,2014-04-23,en,vocal,male,electric,medium,"pop, rnb, dance",synthesizer,"acoustic, vocal, dreamy, voice, neutral, filmsoundtrack",24553,368454,62,30,0,0,8.0
11216,Beautiful Girl,204,1690,Babypaul,1664,Moodswings,2006-04-13,en,vocal,male,electric,medium,"pop, rock",,"acoustic, vocal, voice",345673,915659,689,361,10,1,8.0
1122084,I Want You,206,433610,Tamara Laurel,134086,Lightning,2014-04-25,,vocal,female,,medium,"folk, country, singersongwriter","strings, bass","vocal, voice",67232,256178,750,440,128,3,8.5
1122085,Sweet,214,433610,Tamara Laurel,134086,Lightning,2014-04-25,,vocal,female,,medium,"folk, country, pop","strings, harmonica","vocal, voice",3684136,4221528,2450,1524,394,8,8.625
1122086,There Is A Line,199,433610,Tamara Laurel,134086,Lightning,2014-04-25,,vocal,female,,medium,"country, folk, singersongwriter","strings, banjo","vocal, voice",46067,265368,782,480,50,2,8.2
1122392,Synthesis,226,442559,Xytum,134139,Synthesis,2014-04-27,,instrumental,neutral,electric,veryhigh,"electronic, drumnbass, dubstep","synthesizer, bass","acoustic, instrumental, fast",81762,387261,823,505,81,4,8.3333
1125421,Set You Free,266,434554,Becays,134632,Set You Free EP,2014-05-12,,instrumental,,,medium,"house, electronic, disco","synthesizer, drums","summer, becays",18984,217847,356,204,8,0,8.3333
1125525,Heart Loss,265,370213,Thoola,134661,Thoola,2014-05-12,,vocal,female,,medium,"rock, indie","strings, drums","vocal, voice, prague",79676,272324,399,222,60,0,8.6667
1125749,No Doctor,204,354307,14ice_music,134674,Getting On My Nerves,2014-05-12,en,vocal,female,acoustic,medium,pop,"piano, harp","acoustic, vocal, sad, voice",48923,676143,178,96,24,3,9.3333
1125825,The Gypsy Song,177,351968,The Freak Fandango Orchestra,134922,Wild Goats and Useless Heroes,2014-05-20,en,instrumental,female,acoustic,medium,"folk, rock","accordion, violin","acoustic, energetic, instrumental, accordian",50788,323377,424,259,40,0,8.0
